Use Case,Status,Price,Discount code,Pain,Loss Reason,Source,City,Created Year,Created Month,Close Year,Close Month
Corporate Events,Closed Lost,200.0,FIFTYGIFT,operations,lost to competitor,Inbound,Chicago,2018,6,2018,12
Corporate Events,Closed Won,360.0,SAVE25LESS,operations,not target,Inbound,Charlotte,2018,6,2018,6
Corporate Events,Closed Won,240.0,MONTH50REBATE,operations,not target,Inbound,Chicago,2018,6,2018,6
Sports Events,Closed Won,300.0,ECONOMY50SPECIAL,operations,not target,Inbound,Chicago,2018,6,2018,8
Corporate Events,Closed Won,14876.0,ECONOMY75DISCOUNT,financial control,not target,Inbound,Chicago,2018,6,2018,6
Educational Seminars,Closed Won,960.0,YEARLY60,financial control,not target,Inbound,Chicago,2018,9,2018,9
Corporate Events,Closed Won,768.0,2SEMESTERS20OFF,operations,not target,Inbound,San Antonio,2018,9,2018,9
Corporate Events,Closed Won,360.0,SAVE25LESS,operations,not target,Inbound,Chicago,2018,9,2018,9
Sports Events,Closed Won,240.0,ECONOMY50GIFT,operations,not target,Inbound,Chicago,2018,9,2018,9
Corporate Events,Other,1303.7540329575022,2SEMESTERS20OFF,operations,not target,Inbound,Chicago,2018,9,2018,9
Corporate Events,Closed Lost,200.0,2SEMESTERS20OFF,operations,not target,Inbound,Chicago,2018,9,2018,7
Corporate Events,Closed Lost,768.0,2SEMESTERS20OFF,operations,lost to competitor,Inbound,Denver,2018,7,2018,7
Sports Events,Closed Lost,576.0,QUARTER25SAVING,operations,lost to competitor,Inbound,Chicago,2018,7,2018,7
Corporate Events,Closed Won,576.0,2SEMESTERS20SALE,operations,not target,Inbound,Chicago,2018,7,2018,7
Sports Events,Closed Lost,200.0,2SEMESTERS20OFF,operations,no response,Inbound,Chicago,2018,7,2018,7
Corporate Events,Closed Lost,200.0,2SEMESTERS20OFF,operations,no response,Outbound,New York,2018,7,2018,7
Sports Events,Closed Lost,200.0,2SEMESTERS20OFF,financial control,lost to competitor,Inbound,Chicago,2018,7,2018,7
Corporate Events,Closed Won,360.0,SAVE25LESS,quality of delivery,not target,Inbound,Chicago,2018,7,2018,7
Corporate Events,Closed Won,600.0,PROMOTIONCODE,operations,not target,Inbound,Chicago,2018,3,2018,3
Corporate Events,Closed Lost,576.0,2SEMESTERS20SALE,operations,price,Inbound,Chicago,2018,3,2018,4
Corporate Events,Closed Lost,300.0,SAVEMONTH50SPECIAL,financial control,price,Inbound,Chicago,2018,3,2018,4
Corporate Events,Closed Won,600.0,PROMOTIONCODE,operations,not target,Inbound,Chicago,2018,3,2018,3
Corporate Events,Closed Lost,200.0,2SEMESTERS20OFF,quality of delivery,no response,Inbound,Columbus,2018,3,2018,3
Corporate Events,Closed Lost,200.0,2SEMESTERS20OFF,operations,price,Inbound,Chicago,2018,3,2018,3
Educational Seminars,Closed Lost,300.0,2SEMESTERS20OFF,financial control,other,Inbound,Chicago,2018,6,2018,6
Sports Events,Closed Won,360.0,25GIFT,quality of delivery,not target,Outbound,Houston,2018,6,2018,6
Educational Seminars,Closed Won,768.0,HALFYEAR20G,financial control,not target,Inbound,Chicago,2018,6,2018,6
Educational Seminars,Closed Lost,200.0,CREDIT75,financial control,other,Inbound,Houston,2018,6,2018,6
Educational Seminars,Closed Lost,324.0,2SEMESTERS20OFF,operations,lost to competitor,Inbound,San Diego,2018,6,2018,7
Educational Seminars,Closed Lost,150.0,2SEMESTERS20OFF,quality of delivery,price,Inbound,San Francisco,2018,6,2018,6
Corporate Events,Closed Lost,1008.0,2SEMESTERS20OFF,financial control,other,Outbound,Denver,2018,6,2018,6
Sports Events,Closed Won,150.0,CUTBACK75SPECIAL,operations,not target,Inbound,Chicago,2018,7,2018,7
Corporate Events,Closed Won,1344.0,YEARLY30PROMO,operations,not target,Inbound,San Francisco,2018,6,2018,6
Corporate Events,Closed Won,300.0,SAVEMONTH50SPECIAL,quality of delivery,not target,Inbound,Chicago,2018,6,2018,6
Sports Events,Closed Lost,300.0,ECONOMY50SPECIAL,operations,no response,Inbound,Chicago,2018,6,2018,9
Corporate Events,Closed Won,1350.0,DOUBLESEMESTER50,quality of delivery,not target,Inbound,Chicago,2018,6,2018,6
Corporate Events,Closed Lost,360.0,2SEMESTERS20OFF,operations,no response,Outbound,San Francisco,2018,6,2018,6
Corporate Events,Closed Won,150.0,ECONOMY75DISCOUNT,quality of delivery,not target,Outbound,Columbus,2018,6,2018,6
Sports Events,Closed Won,960.0,ANNUAL60DEAL,operations,not target,Inbound,Chicago,2018,6,2018,6
Corporate Events,Closed Won,240.0,DISCOUNT50POWER,operations,not target,Inbound,Chicago,2018,6,2018,6
Educational Seminars,Closed Won,960.0,YEARLY60,quality of delivery,not target,Inbound,Chicago,2018,6,2018,6
Educational Seminars,Closed Lost,200.0,BIANNUAL20,financial control,no product fit,Inbound,Chicago,2018,6,2018,6
Educational Seminars,Closed Lost,360.0,2SEMESTERS20OFF,quality of delivery,lost to competitor,Inbound,Seattle,2018,6,2018,6
Sports Events,Closed Won,360.0,DISCOUNT25QUICK,operations,not target,Inbound,San Diego,2018,12,2018,12
Corporate Events,Closed Lost,300.0,2SEMESTERS20OFF,quality of delivery,no response,Inbound,Chicago,2018,12,2018,7
Sports Events,Closed Won,240.0,ECONOMY50GIFT,financial control,not target,Inbound,San Francisco,2018,12,2018,12
Corporate Events,Closed Lost,200.0,2SEMESTERS20OFF,operations,price,Inbound,Chicago,2018,12,2018,12
Sports Events,Closed Won,768.0,HALFYEAR20G,operations,not target,Inbound,Chicago,2018,12,2018,12
Corporate Events,Closed Won,450.0,TRIALFREE,financial control,not target,Inbound,Chicago,2018,12,2018,7
Corporate Events,Closed Lost,324.0,2SEMESTERS20OFF,quality of delivery,no response,Inbound,San Diego,2018,12,2018,8
Educational Seminars,Closed Won,240.0,SAVEMONTH50G,operations,not target,Inbound,Chicago,2018,12,2018,12
Corporate Events,Closed Lost,500.0,2SEMESTERS20OFF,operations,not target,Inbound,Chicago,2018,12,2018,7
Corporate Events,Closed Lost,200.0,2SEMESTERS20OFF,quality of delivery,price,Inbound,Chicago,2018,7,2018,7
Corporate Events,Closed Lost,200.0,2SEMESTERS20OFF,operations,lost to competitor,Inbound,Denver,2018,7,2018,7
Corporate Events,Closed Lost,18150.0,CUTBACK75SPECIAL,operations,price,Inbound,San Diego,2018,7,2018,7
Corporate Events,Closed Lost,150.0,ECONOMY75DISCOUNT,operations,price,Inbound,Jacksonville,2018,7,2018,7
Sports Events,Closed Won,1008.0,RENEWYEAR30,operations,not target,Inbound,Chicago,2018,7,2018,7
Corporate Events,Closed Won,768.0,2SEMESTERS20OFF,operations,not target,Inbound,San Francisco,2018,7,2018,7
Educational Seminars,Closed Won,768.0,HALFYEAR20G,operations,not target,Inbound,Chicago,2018,3,2018,3
Corporate Events,Closed Lost,200.0,2SEMESTERS20OFF,operations,other,Inbound,Chicago,2018,3,2018,4
Educational Seminars,Closed Lost,200.0,2SEMESTERS20OFF,quality of delivery,no response,Inbound,Chicago,2018,3,2018,3
Corporate Events,Closed Won,1680.0,YEARLY30DISCOUNT,operations,not target,Inbound,Philadelphia,2018,3,2018,6
Sports Events,Closed Lost,360.0,2SEMESTERS20OFF,operations,no budget,Outbound,Chicago,2018,4,2018,6
Corporate Events,Closed Won,960.0,ANNUAL60DEAL,financial control,not target,Inbound,Chicago,2018,4,2018,4
Educational Seminars,Closed Lost,9610.0,YEARLY60,operations,price,Inbound,Chicago,2018,4,2018,4
Sports Events,Closed Lost,200.0,2SEMESTERS20OFF,operations,no response,Inbound,Chicago,2018,4,2018,4
Educational Seminars,Closed Lost,360.0,2SEMESTERS20OFF,operations,lost to competitor,Inbound,Chicago,2018,4,2018,6
Educational Seminars,Closed Lost,200.0,2SEMESTERS20OFF,financial control,price,Inbound,Chicago,2018,6,2018,6
Corporate Events,Closed Lost,200.0,2SEMESTERS20OFF,quality of delivery,other,Outbound,Chicago,2018,6,2018,6
Corporate Events,Closed Lost,696.0,2SEMESTERS20OFF,operations,lost to competitor,Inbound,San Francisco,2018,6,2018,6
Educational Seminars,Closed Lost,200.0,2SEMESTERS20OFF,operations,other,Inbound,Chicago,2018,6,2018,6
Corporate Events,Closed Won,240.0,MONTH50REBATE,operations,not target,Inbound,San Francisco,2018,6,2018,6
Sports Events,Closed Won,960.0,YEARLY60,operations,not target,Outbound,Chicago,2018,6,2018,6
Sports Events,Closed Lost,576.0,2SEMESTERS20OFF,financial control,no budget,Inbound,San Antonio,2018,6,2018,7
Sports Events,Closed Won,576.0,HALFSEASON20G,financial control,not target,Inbound,Austin,2018,6,2018,6
Sports Events,Closed Lost,324.0,2SEMESTERS20OFF,quality of delivery,no response,Inbound,Chicago,2018,6,2018,7
Corporate Events,Closed Lost,240.0,2SEMESTERS20OFF,operations,price,Inbound,San Jose,2018,6,2018,6
Educational Seminars,Closed Won,576.0,HALFSEASON20G,operations,not target,Inbound,Chicago,2018,7,2018,7
Educational Seminars,Closed Lost,200.0,2SEMESTERS20OFF,time saving,lost to competitor,Inbound,Chicago,2018,7,2018,7
Corporate Events,Closed Won,576.0,2SEMESTERS20SALE,operations,not target,Inbound,Chicago,2018,7,2018,7
Corporate Events,Closed Won,150.0,ECONOMY75DISCOUNT,operations,not target,Inbound,Chicago,2018,7,2018,7
Educational Seminars,Closed Lost,768.0,2SEMESTERS20OFF,financial control,lost to competitor,Inbound,Chicago,2018,7,2018,9
Corporate Events,Closed Lost,150.0,QUARTERLY75OFF,operations,no product fit,Inbound,Chicago,2018,7,2018,7
Corporate Events,Closed Won,576.0,2SEMESTERS20SALE,operations,not target,Outbound,Jacksonville,2018,7,2018,7
Educational Seminars,Closed Lost,150.0,2SEMESTERS20OFF,financial control,price,Inbound,Chicago,2018,7,2018,7
Corporate Events,Closed Won,360.0,SAVE25LESS,time saving,not target,Inbound,San Francisco,2018,7,2018,4
Corporate Events,Closed Won,300.0,MONTH50CUTBACK,operations,not target,Outbound,Chicago,2018,7,2018,8
Corporate Events,Closed Won,14876.0,ECONOMY75DISCOUNT,financial control,not target,Outbound,Chicago,2018,7,2018,8
Corporate Events,Closed Won,240.0,DISCOUNT50POWER,operations,not target,Inbound,Chicago,2018,6,2018,6
Sports Events,Closed Lost,768.0,2SEMESTERS20OFF,operations,price,Inbound,Chicago,2018,6,2018,6
Corporate Events,Closed Won,500.0,2SEMESTERS20OFF,operations,not target,Inbound,Chicago,2018,6,2018,6
Corporate Events,Closed Won,1344.0,YEARLY30PROMO,operations,not target,Inbound,Indianapolis,2018,6,2018,6
Corporate Events,Closed Won,1344.0,YEARLY30PROMO,quality of delivery,not target,Inbound,Chicago,2018,6,2018,6
Corporate Events,Closed Won,150.0,ECONOMY75DISCOUNT,quality of delivery,not target,Inbound,Chicago,2018,6,2018,6
Corporate Events,Closed Won,150.0,CUTBACK75SPECIAL,operations,not target,Inbound,Chicago,2018,6,2018,9
Corporate Events,Closed Won,1680.0,YEARLY30DISCOUNT,quality of delivery,not target,Inbound,Chicago,2018,12,2018,12
Sports Events,Closed Won,600.0,2SEMESTERS20OFF,operations,not target,Inbound,San Francisco,2018,12,2018,12
Corporate Events,Closed Lost,960.0,2SEMESTERS20OFF,operations,lost to competitor,Inbound,Chicago,2018,12,2018,10
Corporate Events,Closed Lost,240.0,DISCOUNT50POWER,operations,no response,Inbound,Chicago,2018,12,2018,7
Corporate Events,Closed Lost,600.0,PROMOTIONCODE,financial control,not target,Inbound,Chicago,2018,12,2018,7
Sports Events,Other,300.0,SAVEMORE50,operations,not target,Inbound,Chicago,2018,7,2018,7
Educational Seminars,Closed Lost,768.0,2SEMESTERS20OFF,operations,lost to competitor,Outbound,San Francisco,2018,7,2018,9
Corporate Events,Closed Lost,150.0,QUARTERLY75OFF,operations,not target,Inbound,Chicago,2018,7,2018,7
Corporate Events,Closed Won,960.0,SEMESTER20DEALAGAIN,financial control,not target,Inbound,Chicago,2018,7,2018,7
Educational Seminars,Closed Won,768.0,HALFYEAR20G,financial control,not target,Inbound,Chicago,2018,7,2018,7
Corporate Events,Closed Won,768.0,2SEMESTERS20OFF,operations,not target,Inbound,Chicago,2018,7,2018,3
Sports Events,Closed Lost,200.0,2SEMESTERS20OFF,operations,no response,Inbound,Chicago,2018,7,2018,7
Sports Events,Closed Won,0.0,2SEMESTERS20OFF,operations,not target,Inbound,Chicago,2018,4,2018,4
Corporate Events,Closed Lost,360.0,2SEMESTERS20OFF,operations,no response,Inbound,Houston,2018,4,2018,6
Corporate Events,Closed Won,300.0,SAVEMONTH50SPECIAL,operations,not target,Inbound,Chicago,2018,4,2018,4
Sports Events,Closed Won,0.0,2SEMESTERS20OFF,operations,not target,Inbound,Chicago,2018,4,2018,3
Corporate Events,Closed Won,768.0,2SEMESTERS20OFF,quality of delivery,not target,Inbound,Chicago,2018,4,2018,6
Corporate Events,Closed Won,14876.0,ECONOMY75DISCOUNT,operations,not target,Inbound,Indianapolis,2018,7,2018,6
Corporate Events,Closed Won,768.0,2SEMESTERS20OFF,quality of delivery,not target,Inbound,San Francisco,2018,6,2018,6
Corporate Events,Closed Lost,240.0,DISCOUNT50POWER,operations,other,Inbound,San Francisco,2018,6,2018,6
Corporate Events,Closed Lost,200.0,2SEMESTERS20OFF,quality of delivery,no response,Inbound,San Diego,2018,6,2018,6
Educational Seminars,Closed Lost,200.0,2SEMESTERS20OFF,financial control,no response,Inbound,Chicago,2018,6,2018,6
Sports Events,Closed Lost,240.0,2SEMESTERS20OFF,financial control,no response,Inbound,Chicago,2018,6,2018,6
Corporate Events,Closed Won,240.0,MONTH50REBATE,quality of delivery,not target,Inbound,Chicago,2018,6,2018,6
Corporate Events,Closed Won,150.0,QUARTERLY75OFF,operations,not target,Inbound,San Francisco,2018,6,2018,6
Educational Seminars,Closed Lost,360.0,SAVE25LESS,operations,not target,Inbound,Chicago,2018,7,2018,9
Educational Seminars,Closed Lost,200.0,2SEMESTERS20OFF,financial control,no response,Inbound,San Francisco,2018,7,2018,7
Corporate Events,Closed Lost,300.0,2SEMESTERS20OFF,operations,no response,Inbound,Chicago,2018,7,2018,9
Corporate Events,Closed Lost,150.0,2SEMESTERS20OFF,operations,no product fit,Outbound,Chicago,2018,7,2018,7
Sports Events,Closed Won,240.0,ECONOMY50GIFT,financial control,not target,Inbound,Chicago,2018,7,2018,7
Educational Seminars,Closed Lost,600.0,2SEMESTERS20OFF,financial control,price,Inbound,Chicago,2018,7,2018,8
Corporate Events,Closed Lost,360.0,FULL75YEAR,operations,lost to competitor,Inbound,Chicago,2018,7,2019,1
Educational Seminars,Closed Lost,200.0,2SEMESTERS20OFF,operations,lost to competitor,Inbound,Chicago,2018,2,2018,5
Corporate Events,Closed Won,360.0,SAVE25LESS,operations,not target,Inbound,Chicago,2018,2,2018,2
Sports Events,Closed Lost,240.0,2SEMESTERS20OFF,operations,not target,Outbound,San Francisco,2018,2,2018,9
Sports Events,Closed Lost,360.0,DISCOUNT25QUICK,operations,lost to competitor,Inbound,Chicago,2018,2,2018,3
Corporate Events,Closed Lost,360.0,SAVE25LESS,operations,no response,Inbound,Austin,2018,6,2018,6
Corporate Events,Closed Lost,320.0,2SEMESTERS20OFF,quality of delivery,not target,Inbound,Chicago,2018,6,2018,11
Corporate Events,Closed Won,240.0,MONTH50REBATE,quality of delivery,not target,Inbound,Chicago,2018,6,2018,6
Sports Events,Closed Lost,450.0,2SEMESTERS20OFF,operations,no response,Inbound,Chicago,2018,1,2018,7
Corporate Events,Closed Won,1680.0,YEARLY30DISCOUNT,operations,not target,Inbound,Chicago,2018,1,2018,1
Educational Seminars,Closed Won,450.0,SAVEQUARTER25,financial control,not target,Inbound,Chicago,2018,7,2018,7
Corporate Events,Closed Lost,0.0,2SEMESTERS20OFF,operations,no product fit,Inbound,San Francisco,2018,7,2018,7
Sports Events,Closed Lost,200.0,ECONOMY75OFFER,operations,no budget,Inbound,Houston,2018,7,2018,7
Corporate Events,Closed Lost,360.0,MONTHSAVE25DEAL,quality of delivery,not target,Inbound,Chicago,2018,7,2018,7
Educational Seminars,Closed Lost,200.0,2SEMESTERS20OFF,financial control,no response,Inbound,Chicago,2018,7,2018,7
Sports Events,Closed Lost,200.0,PROMOTIONCODE,financial control,no response,Outbound,San Diego,2018,7,2018,10
Corporate Events,Closed Won,360.0,MONTHSAVE25DEAL,operations,not target,Inbound,San Francisco,2018,7,2018,7
Sports Events,Closed Lost,200.0,2SEMESTERS20OFF,financial control,no response,Inbound,Chicago,2018,7,2018,7
Sports Events,Closed Lost,240.0,2SEMESTERS20OFF,financial control,no budget,Outbound,Chicago,2018,7,2018,7
Educational Seminars,Closed Lost,360.0,25GIFT,quality of delivery,no response,Inbound,Chicago,2018,7,2018,7
Educational Seminars,Closed Won,150.0,CUTBACK75SPECIAL,financial control,not target,Outbound,Chicago,2018,7,2018,7
Corporate Events,Closed Won,32396.0,10OFFREDUCED,operations,not target,Inbound,Chicago,2018,7,2018,7
Corporate Events,Closed Won,768.0,2SEMESTERS20OFF,operations,not target,Inbound,Chicago,2018,7,2018,7
Corporate Events,Closed Lost,200.0,SEMESTER20MINI,operations,no response,Inbound,Chicago,2018,7,2018,9
Corporate Events,Closed Lost,360.0,SAVE25LESS,operations,no response,Inbound,Chicago,2018,7,2018,6
Educational Seminars,Closed Lost,768.0,2SEMESTERS20OFF,operations,no response,Inbound,Chicago,2018,7,2018,6
Corporate Events,Closed Won,1344.0,YEARLY30PROMO,financial control,not target,Inbound,Chicago,2018,7,2018,7
Corporate Events,Closed Lost,200.0,2SEMESTERS20OFF,quality of delivery,other,Inbound,Chicago,2018,7,2018,6
Corporate Events,Closed Won,768.0,2SEMESTERS20OFF,operations,not target,Inbound,Chicago,2018,7,2013,12
Corporate Events,Closed Lost,200.0,2SEMESTERS20OFF,quality of delivery,price,Inbound,Chicago,2018,7,2018,8
Corporate Events,Closed Won,324.0,10OFFREDUCED,operations,not target,Inbound,Chicago,2018,6,2018,6
Educational Seminars,Closed Won,576.0,HALFSEASON20G,operations,not target,Inbound,Chicago,2018,6,2018,6
Corporate Events,Closed Lost,768.0,2SEMESTERS20OFF,quality of delivery,lost to competitor,Inbound,Philadelphia,2018,6,2018,7
Sports Events,Closed Lost,200.0,2SEMESTERS20OFF,operations,lost to competitor,Outbound,Columbus,2018,6,2018,6
Educational Seminars,Closed Lost,0.0,2SEMESTERS20OFF,quality of delivery,no budget,Inbound,Chicago,2018,6,2018,6
Corporate Events,Closed Lost,450.0,TRIALFREE,quality of delivery,no response,Inbound,San Francisco,2018,6,2018,6
Corporate Events,Closed Won,768.0,2SEMESTERS20OFF,operations,not target,Inbound,Chicago,2018,6,2018,6
Educational Seminars,Closed Lost,200.0,ANNUAL30BONUS,operations,no response,Inbound,Philadelphia,2018,6,2018,6
Corporate Events,Closed Lost,360.0,SAVE25LESS,financial control,lost to competitor,Inbound,Chicago,2018,2,2018,4
Corporate Events,Closed Lost,240.0,2SEMESTERS20OFF,operations,no response,Inbound,Chicago,2018,2,2018,8
Corporate Events,Closed Won,1344.0,YEARLY30PROMO,financial control,not target,Inbound,San Diego,2018,2,2018,2
Corporate Events,Closed Lost,360.0,SAVE25LESS,financial control,no response,Inbound,Chicago,2018,2,2018,8
Corporate Events,Closed Lost,200.0,2SEMESTERS20OFF,quality of delivery,no budget,Inbound,San Francisco,2018,2,2018,9
Sports Events,Closed Won,240.0,DISCOUNT50POWER,financial control,not target,Outbound,Chicago,2018,2,2018,8
Corporate Events,Closed Lost,240.0,MONTH50REBATE,operations,not target,Inbound,San Francisco,2018,2,2018,2
Corporate Events,Closed Lost,360.0,2SEMESTERS20OFF,operations,no response,Outbound,Austin,2018,2,2018,8
Corporate Events,Closed Won,360.0,SAVE25LESS,operations,not target,Inbound,Chicago,2018,3,2018,3
Corporate Events,Closed Won,1680.0,YEARLY30DISCOUNT,operations,not target,Inbound,Chicago,2018,3,2018,3
Corporate Events,Closed Won,768.0,2SEMESTERS20OFF,operations,not target,Inbound,Chicago,2019,2,2019,2
Corporate Events,Closed Won,1650.0,YEARLY30DISCOUNT,operations,not target,Inbound,Columbus,2018,3,2018,3
Corporate Events,Closed Won,32396.0,10OFFREDUCED,operations,not target,Inbound,Chicago,2018,3,2018,3
Corporate Events,Closed Won,240.0,MONTH50REBATE,quality of delivery,not target,Inbound,Chicago,2018,1,2018,1
