Id,Source,Discarded/Nurturing Reason,Acquisition Campaign,City
u684k97f,Outbound,Not feeling,,Washington
v610iyir,Inbound,Unreachable,,Phoenix
ib7k2aaj,Inbound,Not Target,,Washington
ttlk6pgu,Inbound,Wrong Data,,Chicago
l3w7970q,Inbound,Unreachable,,San Diego
g4h7j1y4,Outbound,Not Target,,Chicago
dxvs315p,Outbound,No show,Follow-up: digital guide 2,
v5fcaldy,Inbound,Not Target,,Jacksonville
7s7l7fqi,Inbound,Unreachable,Follow-up: digital guide 2,
ud20pu5l,Inbound,Not feeling,,Chicago
h9fz3t2m,Inbound,Not the right moment,,Chicago
nvotlvdw,Inbound,Not feeling,,Los Angeles
1dzz0pz9,Inbound,Not the right moment,,Chicago
eyxo3f1q,Outbound,Not Target,,Chicago
59hjiscb,Inbound,Not feeling,,San Diego
rkgua6uz,Outbound,Not Target,,San Jose
gpcv6qcc,Inbound,Not Fit,,Chicago
emuvvpyj,Inbound,,,
px6mvrk4,Inbound,Not Target,,Chicago
uk91n1nc,Inbound,Competitor,,Jacksonville
45lqxkch,Inbound,Not Target,,Jacksonville
iwk8gb16,Outbound,No show,Follow-up: digital guide 2,
xa2lkpuy,Inbound,Not Target,,Dallas
jmjaauql,Outbound,Not Target,,
ajhed5p2,Inbound,Not Fit,,San Francisco
t9uev28y,Outbound,Not Target,,Jacksonville
10ifhc21,Inbound,Not the right moment,,Chicago
e3bsdqbi,Inbound,,,Chicago
bs904k15,Outbound,Not the right moment,,San Diego
rhlk6g05,Inbound,Not Target,,Houston
o78l7ah3,Inbound,Not the right moment,,Seattle
ipi5ns84,Inbound,Unreachable,,San Diego
q4j537yk,Inbound,Not the right moment,,
554ea6qv,Outbound,Competitor,,
8t5si4m4,Inbound,Unreachable,,San Antonio
7uw7h2o5,Inbound,,,Chicago
w1sx4ifa,Inbound,Unreachable,,
53xbm98n,Outbound,Unreachable,Follow-up: digital guide 2,San Diego
uu5b9161,Outbound,Unreachable,Follow-up: digital guide 2,Chicago
abm17sip,Inbound,Unreachable,,Washington
ygotsfnw,Outbound,Not the right moment,Follow-up: digital guide 2,
ae0gbka0,Inbound,Not Fit,,Washington
737wqijw,Inbound,Not Target,,Chicago
icpasytk,Outbound,Not Target,,New York
6aqmk0jg,Inbound,Not Fit,unknown,Chicago
oakbfvwy,Inbound,Not feeling,,Jacksonville
gfrwjw4w,Outbound,Not the right moment,,
ky3uftb0,Inbound,Unreachable,,Denver
uusiksju,Inbound,Not Target,,San Diego
do667ln9,Outbound,Not Target,,San Francisco
xeyppyf5,Inbound,Unreachable,,San Diego
j0n8eh8k,Inbound,Unreachable,,San Francisco
t2vvrvvp,Inbound,Competitor,,Phoenix
6c9tu510,Inbound,,,Columbus
9s83nm0e,Outbound,,,
45u2v6jh,Inbound,Not feeling,,Indianapolis
vavt9lee,Outbound,Competitor,Follow-up: digital guide 2,Chicago
67vfpjqo,Inbound,Competitor,,Washington
fog3endb,Inbound,Not the right moment,Follow-up: digital guide 2,Denver
4my83y0e,Inbound,Not the right moment,,Chicago
o5xa4iv7,Inbound,Not Target,,Phoenix
sasp7zl7,Outbound,Not Target,,
fwud2gpb,Inbound,Unreachable,,Indianapolis
090alhz0,Outbound,Not Fit,,San Francisco
03ytilrs,Inbound,Wrong Data,,
z6cs9j68,Inbound,,,
qb7jfhra,Inbound,Competitor,,Philadelphia
5p6clg03,Inbound,Not feeling,,San Francisco
ytdf8jnk,Inbound,Not the right moment,Follow-up: digital guide 2,San Francisco
ivfq8rdw,Inbound,Unreachable,,Chicago
juxznyhh,Inbound,Unreachable,,Indianapolis
t3nywhsf,Inbound,Unreachable,,San Francisco
dvaueglj,Outbound,Not the right moment,,
sobv24ws,Inbound,Not the right moment,,Phoenix
qk1ckbnm,Outbound,Not Fit,,Chicago
270h9tlq,Inbound,Not Target,,
ldqeu27g,Outbound,Not the right moment,Follow-up: digital guide 2,
as9qg2i9,Inbound,,,San Antonio
ab62vkts,Inbound,Not feeling,,Phoenix
41fmjwqj,Outbound,Not Target,,Seattle
pg2mdyb1,Inbound,Not Target,,Philadelphia
h1c9zl86,Outbound,Not Target,,Dallas
zi1vxrqf,Outbound,Not Target,,New York
9sy9hz6z,Inbound,,,Columbus
4b40ujbp,Inbound,,,Chicago
js8dlbpn,Outbound,Competitor,,Denver
35g7wqo8,Inbound,Competitor,,Chicago
mvhhm7hg,Inbound,,,Los Angeles
dwu977ov,Inbound,Not feeling,Follow-up: digital guide 2,
ru59wqcp,Outbound,,,San Diego
7w7rhrr3,Inbound,Not Target,,Chicago
bfa71yv1,Outbound,Not Fit,,Jacksonville
nh2e4tgb,Inbound,Not feeling,,Chicago
0q7b30e7,Inbound,Unreachable,,Houston
724n4gk7,Inbound,Not Target,,Columbus
2sew5o18,Inbound,Not the right moment,,San Diego
jmy1k0q8,Inbound,,,Denver
zn3a7tcf,Inbound,Not feeling,,San Francisco
dokx5jqt,Inbound,Wrong Data,,Washington
7qfgju0n,Outbound,Not Fit,,
7pzad0oc,Inbound,Unreachable,,Jacksonville
gmfsqqn8,Inbound,Not Target,,San Francisco
g83yai93,Inbound,Unreachable,,Seattle
hu4wn1ih,Inbound,Competitor,,Seattle
uqzojhwz,Inbound,Not Target,,Chicago
lp6ixwq5,Inbound,Not Target,,Austin
irbxvdpt,Inbound,Not the right moment,,Chicago
ax5qqw6h,Inbound,,,New York
s0lrmcfo,Inbound,Not Target,,
ixuylve4,Inbound,Not Target,,Seattle
lz6d7xol,Inbound,Not Target,,Chicago
aa460xog,Inbound,Not Target,,Chicago
4acbk51m,Inbound,Not Target,,Chicago
e6g37j17,Inbound,,,San Diego
vgmey8v4,Inbound,Not Target,,Chicago
2gljvs1e,Inbound,,,
eg926yjp,Inbound,Not Target,,Chicago
dklvvfa7,Inbound,Not Fit,,
bwfbqkoo,Inbound,Not the right moment,,
d9tpc6o4,Inbound,Not Target,,Los Angeles
3ypbx729,Inbound,,,San Francisco
wmllc39d,Inbound,Wrong Data,,Los Angeles
tkrjhj0y,Inbound,Unreachable,,Los Angeles
ti45l59v,Inbound,Unreachable,,San Francisco
2h7rr4ps,Inbound,Not the right moment,,Dallas
v2sz6jom,Inbound,Not Target,,San Diego
s3oq31z7,Inbound,Unreachable,,Seattle
f1v34o4o,Inbound,Not the right moment,,Phoenix
38h1ijhi,Inbound,,,
sot7fo1j,Inbound,Competitor,,Chicago
72onhcuw,Inbound,,,San Francisco
0bgu5xpa,Inbound,,,Charlotte
znd55cma,Inbound,Not Target,,Philadelphia
h2bwih01,Inbound,,,Chicago
jyzf0ozw,Inbound,,,Charlotte
vx7zswnk,Inbound,Not the right moment,,San Francisco
yudy1f0e,Inbound,,,Chicago
ckl4nyvi,Inbound,Unreachable,,Jacksonville
e86cp53f,Inbound,Not Target,,
cijp773h,Outbound,,,Charlotte
jkt2q1jc,Inbound,Not Target,,Austin
kmtx85f8,Inbound,Unreachable,,Chicago
zjnf2zsi,Inbound,Wrong Data,,Austin
4drlxoof,Inbound,Not Fit,,
2ssrqeeb,Inbound,Competitor,,Houston
z0zskexg,Inbound,Not feeling,,San Francisco
02or1i6f,Inbound,Not Fit,,San Antonio
14flbaig,Inbound,Not Fit,,
v2wb842v,Inbound,Not feeling,,Jacksonville
tx6q0je3,Inbound,Not the right moment,,San Francisco
bycvuw8n,Inbound,Not Target,,Charlotte
2gfi7qgm,Inbound,Not the right moment,,Chicago
e395n4cp,Inbound,Not feeling,,Jacksonville
93r8rmro,Inbound,,,
244t3yjy,Inbound,Not Target,,Chicago
dheeeo9b,Inbound,Unreachable,,Austin
cehcqqpx,Inbound,Not the right moment,,Columbus
5kaajdbp,Inbound,,,Chicago
g1ln1r32,Inbound,Not Target,,
i5e1p1ox,Inbound,Not Target,,Fort Worth
fe2pibdm,Inbound,,,
x1d3qyh0,Inbound,Competitor,,
ntes1rnt,Inbound,Not Target,,
tv818opq,Inbound,Not feeling,,San Antonio
2w32n15c,Inbound,,,Houston
avif07kr,Inbound,Not the right moment,,San Francisco
2ekmlkym,Inbound,Not Target,,Jacksonville
p96yo2dv,Inbound,Competitor,,Indianapolis
hr0elj4a,Inbound,Wrong Data,,
8key1tpv,Inbound,Not the right moment,,San Francisco
h0irq4md,Inbound,Not the right moment,,Chicago
oyfrkd1b,Inbound,Unreachable,,San Francisco
8mwwtqjl,Inbound,Wrong Data,,
2quqj9vy,Inbound,Not the right moment,,San Francisco
6lswey96,Inbound,Unreachable,,Chicago
38jensnv,Inbound,Unreachable,,
a1kj5hgg,Inbound,Not feeling,,
uvmh9rdv,Inbound,,,Chicago
hevw39yh,Inbound,,,Austin
isp0z3n3,Inbound,Not Fit,,Jacksonville
liiykdkk,Inbound,Not Target,,Houston
0ypvlzbf,Inbound,,,Washington
q4xfhnha,Inbound,Not Fit,,
1gbqbxv9,Inbound,Not the right moment,,Chicago
y34f3rwb,Inbound,Unreachable,,San Francisco
pa3ifs3t,Inbound,Not Target,,
vzpoy4gd,Inbound,Not Target,,Austin
nndalg3d,Inbound,Not the right moment,,
6axnnd06,Inbound,Not the right moment,,Jacksonville
fup985if,Inbound,Competitor,,New York
di5tt2mg,Inbound,,,San Francisco
7m0tk4pn,Inbound,Not Target,,San Francisco
frygqgzr,Inbound,,,Washington
z8o4msc2,Inbound,Wrong Data,,Austin
0dfa7sib,Inbound,Not Fit,Corporate Event Guide A,
0bk8aohh,Inbound,Not Target,,
en4tev17,Inbound,Unreachable,,New York
kjvqt0c2,Inbound,Wrong Data,,San Jose
1jmronvr,Inbound,Not Target,,Columbus
phcm9wwh,Inbound,Not feeling,,
cqndn2nz,Inbound,Not Fit,,Chicago
911ixpp6,Inbound,Not the right moment,,
ex3srs8p,Inbound,Unreachable,,Chicago
ig80qaer,Inbound,Wrong Data,,San Francisco
ekqla0az,Inbound,Not Target,,San Francisco
4wwr1fnx,Inbound,Not Target,,
kxbj5v1c,Inbound,,,Chicago
2o5ayu8a,Inbound,Not feeling,,Columbus
7e6sssuc,Inbound,Not the right moment,,Chicago
uqf24xr2,Inbound,Unreachable,,Dallas
usgjy3ko,Inbound,Not Fit,,Charlotte
2eevyry7,Inbound,Not Target,,
fig6trcy,Inbound,Not Target,,Los Angeles
8u6rbbnp,Inbound,,,Phoenix
q8bq84un,Inbound,Wrong Data,,Chicago
h1fqo3rf,Inbound,Unreachable,,New York
yq2znssh,Inbound,Not the right moment,,San Antonio
99rtlvcx,Inbound,Not feeling,,
xri4ai9f,Inbound,Unreachable,,San Francisco
h2vk6tp0,Inbound,Wrong Data,,Chicago
py1o0uvo,Inbound,Unreachable,,San Francisco
6f290eo2,Inbound,Not Target,,Philadelphia
zklwhyfg,Inbound,,,Washington
h9dmshq8,Inbound,Unreachable,,
bazqq4p2,Inbound,Unreachable,,Austin
g1xqpcln,Inbound,Not Fit,,Phoenix
osz4n5zr,Inbound,Not the right moment,,Chicago
zamfrw9i,Inbound,Not feeling,,Washington
xzuaakvr,Inbound,,,Philadelphia
un23g2e2,Inbound,,,Columbus
21gzahf3,Inbound,Unreachable,,Chicago
694bl31l,Inbound,Not Target,,San Jose
0sfz2wlg,Inbound,Not Fit,,Indianapolis
jsbuf07s,Inbound,Competitor,,
96y1fwwx,Inbound,Not Target,,Chicago
hvx1z4yt,Inbound,Not the right moment,,Chicago
0y9rgx96,Inbound,Not Fit,,New York
5kbp6f2o,Inbound,Not Target,,Charlotte
l616391e,Inbound,Unreachable,,Dallas
r27d8nwy,Inbound,Not feeling,,San Diego
17eylsr1,Inbound,Competitor,,Jacksonville
7jsqff0r,Inbound,Unreachable,,San Francisco
gl63whi0,Inbound,Wrong Data,,San Diego
tu35xm7q,Inbound,,,San Francisco
kock8bra,Inbound,Unreachable,,Chicago
5wsl1znd,Inbound,Wrong Data,,
3pf7urzm,Inbound,Wrong Data,,Jacksonville
a8roycgu,Inbound,Unreachable,,San Antonio
hxdxdw8i,Inbound,Not feeling,,New York
ow3psdc3,Inbound,Not Target,,Chicago
j5udrd97,Outbound,,,
9b50mgj2,Inbound,,,Washington
66r71f2l,Inbound,Not the right moment,,
sig2jcsf,Inbound,Unreachable,,Chicago
0hke5vcw,Inbound,Unreachable,,Seattle
onkwtdr4,Inbound,Not Target,,San Francisco
bift4jw6,Inbound,Unreachable,,Chicago
gdpt0arj,Inbound,,,Dallas
t3breky6,Inbound,Not Fit,,Washington
c9w0wgo5,Inbound,Not Target,,San Francisco
3q2xf5k4,Inbound,Not Target,,San Jose
xn00ta6g,Inbound,Wrong Data,,Jacksonville
xqiegv3t,Inbound,Not the right moment,,
wmimwhdy,Inbound,Not Target,,San Jose
ikfzgxqm,Inbound,,,Jacksonville
hcffm0cs,Outbound,Wrong Data,,
7tpkfd1r,Inbound,Unreachable,,Phoenix
p1sqp0k2,Outbound,Not Target,,Chicago
s3rg2u7j,Inbound,Unreachable,,Washington
a19ngbpq,Inbound,Not Target,,San Francisco
ag79yzdr,Inbound,Not Fit,,Columbus
x7r0fnwp,Outbound,Not the right moment,Follow-up: digital guide 2,San Diego
p7lqb1mv,Inbound,Unreachable,,San Francisco
drjr54hk,Inbound,Not the right moment,,
5g6f1bcb,Outbound,Not Target,,Washington
5a295vqe,Inbound,Not the right moment,,
fbdpban4,Inbound,Wrong Data,,
wjdowhgo,Inbound,Unreachable,,Denver
3b8uvuhp,Outbound,Not feeling,,
54wflir8,Inbound,Unreachable,,San Jose
flh4a2qk,Inbound,Not the right moment,Follow-up: digital guide 2,
nomwkdg4,Inbound,Not Target,,
9er7nork,Inbound,,,
owf7lpq5,Inbound,Not feeling,,Charlotte
9wosx1tj,Outbound,Wrong Data,,
le52iyiq,Outbound,Unreachable,Follow-up: digital guide 2,
m3e1xjuw,Outbound,,,
tr0cp9yp,Inbound,Competitor,,Phoenix
rfd21paa,Outbound,Competitor,,San Francisco
wn00wuhc,Inbound,Not the right moment,,
qr8kpysg,Outbound,No show,Follow-up: digital guide 2,
6mb48cp6,Outbound,Not feeling,Follow-up: digital guide 2,Chicago
3y6uyyes,Inbound,Competitor,,Jacksonville
s3wsween,Inbound,Not Target,,San Diego
4flhko6j,Outbound,Wrong Data,,Chicago
pht1p5ec,Inbound,Not Target,,Seattle
8g8g580l,Outbound,Not Target,,Chicago
7rot8p1i,Outbound,Not feeling,,San Jose
2qcbbqkz,Outbound,Not Target,,Indianapolis
yx733ep6,Inbound,Not Fit,,
sf6rqdud,Inbound,,,Chicago
i7428n0h,Inbound,,,Chicago
zotc45ub,Outbound,Not the right moment,,San Jose
wkis5fql,Inbound,Unreachable,,Seattle
ursmiczt,Inbound,Not the right moment,,Denver
i4rkl0uz,Inbound,Not Target,,Washington
ynapliko,Inbound,Not Fit,,Chicago
nv7d7n67,Inbound,Not Target,,Indianapolis
nd9lld4g,Inbound,Not Fit,,
uyvcf6bo,Outbound,Not the right moment,Follow-up: digital guide 2,Chicago
8e4owp88,Inbound,Wrong Data,,Columbus
h5jeohz7,Outbound,Not feeling,,San Francisco
a07sfq0m,Inbound,Not Fit,,Jacksonville
nmsgm1hi,Inbound,Not Target,,Jacksonville
mcn6ujsz,Inbound,,,San Francisco
pbj4zmnp,Inbound,Not Target,,Jacksonville
stjp0sp3,Inbound,Not Target,,Houston
yky9j4g6,Inbound,Not Fit,,Houston
qg7u5m6s,Outbound,Not the right moment,,
ykyyxg0x,Inbound,Not Fit,,Chicago
25cqyfct,Inbound,Not Fit,,San Francisco
2f9s24f3,Inbound,Not Fit,,San Francisco
2r0x4qoo,Outbound,Competitor,Follow-up: digital guide 2,Dallas
e1u2l23c,Inbound,Wrong Data,,Philadelphia
pmzrbx74,Outbound,Not feeling,Follow-up: digital guide 2,
oi478py3,Inbound,Not feeling,,San Antonio
69bc8xql,Inbound,Unreachable,,San Diego
1tsj0o0f,Inbound,Not the right moment,,
yansf3xz,Inbound,Unreachable,,Washington
x4mr7l2c,Inbound,Not feeling,,Indianapolis
r7gq2593,Outbound,,,
m6wqrzg8,Inbound,Unreachable,,Chicago
4ndmn39m,Inbound,Unreachable,,Jacksonville
0nnzm7k0,Outbound,Wrong Data,,Seattle
fcjhjzdi,Inbound,Unreachable,,Chicago
opnz1r3d,Inbound,Unreachable,,
be4e88gj,Outbound,Wrong Data,,San Diego
pup402cw,Inbound,Not feeling,,Chicago
fpg5p243,Outbound,Not Fit,,Houston
2qdr419v,Inbound,Unreachable,,New York
tcwdgp0n,Inbound,Not the right moment,,San Francisco
a2bjber4,Inbound,Not feeling,,Chicago
hyy1zfwz,Inbound,Not the right moment,,
nivpikrj,Inbound,Unreachable,,Washington
si4x4oec,Outbound,Not the right moment,,Austin
as6rm1nc,Inbound,Not feeling,,
zczeqxfs,Inbound,Wrong Data,,Chicago
18vd5eev,Outbound,Not feeling,Follow-up: digital guide 2,San Antonio
yowf6nmx,Inbound,Not Target,,Charlotte
8ona4wkl,Inbound,Unreachable,,San Francisco
ng5sghrb,Outbound,Not feeling,Follow-up: digital guide 2,
6xpcu093,Inbound,Not Target,,Philadelphia
ivl2wcwb,Inbound,,,
thy2ia3y,Outbound,Not the right moment,Follow-up: digital guide 2,
9twgfbax,Inbound,Not feeling,,
omvj8c56,Inbound,,,Philadelphia
pzmpb533,Inbound,Not Target,,San Francisco
4m6i0d2x,Inbound,Unreachable,,San Francisco
275q97jx,Outbound,Not Fit,,San Francisco
lc45xxm8,Inbound,Unreachable,,San Francisco
svsnscdv,Inbound,Not Target,,San Francisco
m7safz3j,Inbound,,,Chicago
hdvmle4a,Inbound,Not the right moment,,Chicago
yn45hrzj,Inbound,Not Fit,,Chicago
r7a9colr,Outbound,Not the right moment,,
iz8tuot2,Inbound,,,San Francisco
fd0unp43,Inbound,Not Fit,,New York
loazl60e,Inbound,Unreachable,,Charlotte
myqw4wbr,Outbound,Not the right moment,Follow-up: digital guide 2,Columbus
djeupak1,Inbound,,,
7ckz4jcj,Inbound,Unreachable,,San Jose
yhu97ri5,Inbound,Unreachable,,Charlotte
6zlcek4k,Inbound,Not the right moment,,Indianapolis
yqtb95aw,Outbound,,,
uip4905y,Inbound,Wrong Data,,Los Angeles
77h00oxh,Inbound,Not feeling,,Los Angeles
ipte9agr,Inbound,,,Washington
1vel4tfw,Inbound,,,
x8epasb3,Inbound,Not Fit,,Indianapolis
frg3z4h8,Inbound,,,Phoenix
0kk8t3p4,Inbound,Not Target,,Jacksonville
76ws80wi,Inbound,Not Target,,San Francisco
r4hfazs4,Inbound,Not Fit,,Chicago
z30vsmiv,Inbound,Not Target,,Washington
ysur56q0,Outbound,,,
y4h9lq2x,Inbound,Not the right moment,,Houston
7cii00jt,Inbound,Not feeling,,Chicago
gv7s1gbe,Inbound,Competitor,,San Diego
0dcdk157,Inbound,Not the right moment,,San Antonio
y9wclbkw,Inbound,,,Seattle
oh32fole,Inbound,Not Target,,San Francisco
cecnw1a1,Inbound,Wrong Data,,Washington
3xnr0ygb,Inbound,Not the right moment,,Denver
o8qrzy87,Inbound,Unreachable,,San Jose
wwugelzd,Outbound,Unreachable,,Chicago
a714x4wz,Inbound,Not the right moment,,Chicago
iofp1h9n,Inbound,Not the right moment,,Jacksonville
fiiu72ud,Outbound,Not Target,,San Francisco
ebjqq7dk,Inbound,Unreachable,,Jacksonville
ilq5nlcq,Inbound,Competitor,,Chicago
zwuh3vwr,Outbound,Not the right moment,Follow-up: digital guide 2,
yuadawt5,Inbound,Unreachable,,San Antonio
jczox70g,Inbound,Not the right moment,,Jacksonville
u2qjuntb,Outbound,Unreachable,Follow-up: digital guide 2,San Jose
ligrb4kb,Inbound,Not Target,,Dallas
v5cwdpcf,Inbound,Not Target,,San Diego
x1z18bi4,Inbound,Not the right moment,,San Francisco
i9gacb4b,Inbound,Not Target,,Washington
j5kgfukm,Inbound,,,Chicago
ojmmm5sp,Inbound,Not Fit,,Chicago
zchjzw7m,Inbound,Not Target,,Chicago
hqfr23v4,Outbound,Not Target,,Chicago
x59jb2mk,Inbound,Unreachable,,Indianapolis
1p5fhy88,Inbound,,,
9khsxxb6,Inbound,Not Target,,Denver
3qc4mt3v,Inbound,,,Chicago
u4nb80zd,Inbound,Not Target,,Washington
gd59m5xj,Inbound,Wrong Data,,New York
5wn3bv58,Inbound,Not Target,,
5gpzsjw1,Inbound,Not Target,,Houston
78ggtped,Inbound,Not Fit,,Chicago
t8qx6pzj,Inbound,Wrong Data,,Chicago
0mo1spgj,Inbound,Not Target,,
uv2selwy,Outbound,Not Target,,San Jose
l51crjhn,Inbound,Not Target,,
02epf8e4,Outbound,Competitor,June Launch,
2dv9yv45,Inbound,Not feeling,,Indianapolis
q8tlmg7i,Outbound,Not feeling,,
gz2l08cs,Inbound,Wrong Data,,San Francisco
ukma67pb,Inbound,Unreachable,,Chicago
70xt6y96,Outbound,Not Fit,,Chicago
drh9itas,Inbound,Unreachable,,Fort Worth
ijnqh3hg,Outbound,Not Target,,
gjk89ux7,Inbound,Unreachable,,
syiux623,Outbound,Not the right moment,,Chicago
uocpxd3c,Inbound,Not Fit,,Chicago
ymyu7b1a,Inbound,Unreachable,,Denver
s7nfixfv,Inbound,Not the right moment,,San Diego
cqujdvhu,Inbound,,,San Diego
3exh0heu,Inbound,Not Target,,San Francisco
ngq9ptcn,Outbound,Not Target,,San Francisco
5ugb92cm,Inbound,Not the right moment,,San Francisco
chhmfm9z,Inbound,Not Target,,Jacksonville
wuy2gojp,Inbound,Not the right moment,Follow-up: digital guide 2,Chicago
wsszbchz,Inbound,Unreachable,,Denver
idmtnyp4,Inbound,Not feeling,,
h6ky8obh,Inbound,Unreachable,,New York
bjg8odnw,Inbound,Not Target,,Denver
9ho5zv27,Outbound,,,
05u2ekx6,Inbound,Not Target,,Jacksonville
n3q9e1t3,Inbound,Not Target,,Chicago
qcl932es,Inbound,,,Indianapolis
5h8gk5u2,Outbound,Not Fit,,San Francisco
3txzh9kd,Inbound,Unreachable,,
nzrde3nt,Inbound,,,San Antonio
ldtrn9n1,Outbound,Not feeling,Follow-up: digital guide 2,
tf69arxm,Outbound,,,San Francisco
mznxzykm,Inbound,Not Target,,Chicago
dhfoyyy4,Outbound,Not Target,,
kkmublov,Inbound,Unreachable,,Charlotte
hmgapksr,Inbound,,,San Francisco
msbx5ocw,Inbound,Not Target,,
7rs512b4,Inbound,Wrong Data,,Dallas
woy1ag6m,Inbound,Not Fit,,Jacksonville
510sjlnl,Outbound,Wrong Data,,Chicago
h8v0ff5x,Inbound,Not Fit,,San Francisco
cpgjsh4u,Inbound,Not Target,,Indianapolis
m2nqkji1,Inbound,Unreachable,,Denver
hatzult1,Inbound,Not the right moment,,
o1nca6qp,Inbound,Wrong Data,,Austin
93cikjk2,Inbound,Not the right moment,,Indianapolis
hwr5dthi,Inbound,Unreachable,,
g7lsv3lt,Inbound,Wrong Data,,
8x7m58hx,Outbound,Wrong Data,,Chicago
49hdm5cs,Inbound,,,Los Angeles
wrqjn861,Inbound,Not Target,,
vzipvm7w,Inbound,Not the right moment,Follow-up: digital guide 2,
jo1bhluc,Inbound,Unreachable,,
9ihk595a,Inbound,Not feeling,,San Francisco
js5kg8to,Inbound,Not Target,,
t5r7411q,Inbound,Not feeling,,
ntccmrfu,Inbound,Unreachable,,San Francisco
zm0ljxmq,Inbound,Not the right moment,,San Antonio
8ybee5ni,Outbound,Not Target,,San Diego
b2kyv73j,Inbound,,,Chicago
zqp20jxt,Inbound,Unreachable,,
op3o82v4,Inbound,Wrong Data,Follow-up: digital guide,
dhgbz99v,Inbound,Not the right moment,,San Francisco
9qc2st70,Inbound,Not Target,,Seattle
4gw1j6nl,Inbound,Not feeling,,San Antonio
dcu6k4pv,Outbound,Not Target,,San Diego
gqaw1m6z,Inbound,Unreachable,,Charlotte
x7nuruuh,Inbound,Not Target,,
tytt348y,Inbound,Not Target,,San Antonio
qlgvoed2,Inbound,Not Target,,Chicago
v51j61mi,Inbound,Not Target,,San Diego
9rjtu8cl,Inbound,Not Fit,,San Francisco
8mbmb3w0,Inbound,Unreachable,Healthcare,Los Angeles
zt2om42d,Inbound,Not the right moment,,Chicago
zrdhgrcg,Inbound,Not Target,,
x84bi4di,Inbound,Not Target,,
l9ofva9u,Inbound,Not Target,,San Antonio
7xsf0e2d,Inbound,Not Fit,,Dallas
tawccmdn,Inbound,,,San Francisco
8r6uot1g,Outbound,Wrong Data,,Washington
tvjf026f,Inbound,Not the right moment,,San Diego
rc1kmdwq,Inbound,Not Target,,Chicago
e7vetrvr,Inbound,Not Target,,San Antonio
uxhtm5xb,Inbound,Not Target,,New York
9yr48xa2,Inbound,Competitor,,San Francisco
4djfckda,Outbound,Not Fit,Follow-up: digital guide,Chicago
wxu9kng2,Outbound,Unreachable,Follow-up: digital guide,Denver
9axhosae,Inbound,Not feeling,,
sinbeygy,Inbound,Not Target,,San Francisco
ysq29s1k,Inbound,Not Fit,,
i6gn2r14,Inbound,,,Denver
rc0egrv3,Outbound,Not feeling,Follow-up: digital guide,
2xeqr0rs,Inbound,,,San Francisco
o5tr9ev6,Inbound,Not the right moment,,Indianapolis
r7zsbky1,Inbound,Unreachable,,
ygv3ae6e,Outbound,Black list,,
m0u2zo1e,Inbound,Unreachable,,San Francisco
cqmm5mwm,Inbound,Unreachable,,
9sb72m6u,Outbound,Unreachable,Follow-up: digital guide,Fort Worth
9ivwmjlm,Inbound,,,San Antonio
8iymbh7n,Outbound,Not Fit,,
b3ibxe16,Inbound,Unreachable,,Indianapolis
px3v6r1s,Inbound,Not Target,,Phoenix
0syeneen,Outbound,Not the right moment,,Chicago
lbhm0g9c,Inbound,Not feeling,,
g5q27v0e,Outbound,,,Chicago
zdlva2ue,Inbound,Not the right moment,,San Antonio
03bvymvx,Inbound,Not the right moment,,Chicago
y1kliqbw,Outbound,Not Target,,
dohvf08t,Inbound,Unreachable,,Los Angeles
4kanpjc6,Inbound,Wrong Data,,New York
izqkx5mi,Inbound,Not Fit,,Charlotte
1qtvzezc,Inbound,,,
zhe1j3gv,Inbound,Unreachable,Follow-up: digital guide,Houston
8y5z690h,Inbound,Unreachable,,Charlotte
rtqvi58h,Inbound,Already Customer,,
dt5xizo5,Inbound,Wrong Data,,New York
v05dg7ya,Outbound,Not Target,,
3q4ykzzz,Inbound,Not feeling,,
ywcuzg80,Inbound,Not Fit,,San Diego
a753rc1h,Outbound,Not Target,,
xb0jmdm4,Inbound,Not Target,,Jacksonville
6q7zdifq,Inbound,Not Target,,Chicago
he0mfhyq,Inbound,Unreachable,,
2b24c7mx,Inbound,Not Target,,Denver
b2lkz9fz,Inbound,Not the right moment,Follow-up: digital guide,New York
o0nf2wzl,Inbound,Unreachable,,Chicago
1su2fcfp,Inbound,Not Target,,Phoenix
0utez989,Inbound,,Follow-up: digital guide,New York
w4rzihqn,Inbound,Unreachable,,Chicago
7atffp3b,Inbound,,,Columbus
4sqmfq2w,Inbound,Not the right moment,,Dallas
by7cpcm4,Outbound,Not Fit,,Seattle
ezr5xh7w,Inbound,Not Target,,
fv8n6nu3,Inbound,Unreachable,,Seattle
esecxvho,Inbound,Not Target,,Fort Worth
p851gitv,Inbound,Not feeling,,Chicago
x70saxcf,Inbound,Not Fit,,Austin
dcqeofy8,Outbound,Not Target,,Chicago
co3hxupz,Outbound,Not Target,,
73lcamhn,Outbound,Wrong Data,,Chicago
8dxt284a,Inbound,Competitor,,Chicago
pc21l3vv,,Not Fit,Event Management Guide,
vovottmd,Outbound,Not Target,,Houston
lr20ckdc,Inbound,Not feeling,,Indianapolis
q5wsvngt,Inbound,Competitor,Follow-up: digital guide,Houston
